WBGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00021406,92.10707195964221,0.1557664542441045,0.9001245180637636,0.17304989600679918,0.8626122078584639,0.9129346626972834
WBGene00021407,11.413559643888833,0.16642737027513865,1.3795130908158437,0.12064211016418376,0.9039745133303552,0.9414464802823024
WBGene00021408,8.461642392294273,5.053964057730258,1.7407459276986672,2.9033324032599013,0.003692145277557766,0.010572192343804273
WBGene00021404,7.757732764978818,2.378151352539295,1.783239161383179,1.3336132382235646,0.1823306421397797,0.275334773642195
WBGene00001492,580.0155711032625,1.3387397580607114,0.3369031577863919,3.9736634315238986,7.077555534077575e-5,3.1667550112372307e-4
WBGene00021403,7.0930877046047875,-0.8154734486899966,1.6469428414445872,-0.4951437464427838,0.6204986557536106,0.7159247306006351
WBGene00015246,12.684867814901475,1.5977687495964172,1.3579141877065815,1.1766345502987436,0.23934140135034215,0.3414478663889254
WBGene00006599,3426.1153532411895,1.5679192201396381,0.2482438941242856,6.316043444575699,2.683446406778188e-10,3.616517072810638e-9
WBGene00015247,41.51510834248299,0.2773501293067976,0.7121163202458589,0.38947306980837365,0.696926228307811,0.7821517233918672
WBGene00017928,1142.554130450473,-0.8186702443682908,0.24224384374717486,-3.37952961654093,7.260998372612233e-4,0.0025192535446513344
WBGene00017929,2304.2396073930818,-0.4371304717268904,0.17744038503200268,-2.46353428306668,0.01375747380248144,0.03309081318059133
WBGene00017926,5497.452510393908,0.23840800137009846,0.20835024761964022,1.1442655052915083,0.2525135442109003,0.3558518188897747
WBGene00000897,1630.2785729310135,1.0502556106937586,0.1626906143006518,6.455539031605654,1.0783438233183763e-10,1.5610500945535715e-9
WBGene00000674,2167.4979659991136,-0.9293141243958494,0.4459880807077316,-2.0837196431822465,0.03718567638167098,0.07615579717866798
WBGene00021400,214.174816570658,1.3735687517585247,0.5388342131411049,2.5491491042325984,0.010798612017282988,0.02703547358710695
WBGene00021397,148.58932554825495,5.3653684869976255,0.7186155114966071,7.4662575482451965,8.250778298869157e-14,1.7654405072374825e-12
WBGene00021396,535.0388397282131,1.6565235085166352,0.5364958728286686,3.0876724172781294,0.0020173070990518655,0.0062003811269559506
WBGene00006561,1228.4960204351312,0.27558930580604435,0.32129005023268026,0.8577586066125013,0.3910257708767084,0.5038912800054317
WBGene00021395,852.3471668629154,-0.5101577165355496,0.3710122927199938,-1.3750426240474196,0.16911823058959896,0.2591862992356295
WBGene00021402,402.0370752600559,0.2538364929432241,0.22234133108918724,1.1416523041386455,0.2535985737056708,0.35699438728213573
WBGene00000815,1411.7067951267245,-0.8011838534949787,0.1854717473543298,-4.319708337919399,1.562355510053356e-5,8.275345224494208e-5
WBGene00044736,168.21272467661132,0.8111447319611795,0.3509498346730634,2.311283983697621,0.02081717409703183,0.046917290973224675
WBGene00195063,539.3494232816845,-0.6070998157680078,0.27913363728124785,-2.1749432339331776,0.02963437054217781,0.06300379309497992
WBGene00021394,1153.5719732587327,0.5135330611397265,0.1911890284742471,2.6859964990559004,0.007231384651507587,0.019006264219510096
WBGene00021401,665.5287253768973,-0.5998772145318925,0.1915962463369367,-3.13094450439787,0.0017424508410437505,0.005457205452423738
WBGene00019821,1575.915085989357,-1.1744523625716006,0.19532189466298336,-6.0129068714905225,1.8222573337726431e-9,2.159609981299597e-8
WBGene00019822,1392.8097785562352,-1.4208888062746872,0.18498753280658883,-7.680997658151795,1.5785436654229756e-14,3.735886674834376e-13
WBGene00019823,1429.0560411985477,-0.5006344389801435,0.17406964614653903,-2.876058233373375,0.004026754151992589,0.0114028099808057
WBGene00019820,1391.0597256009376,-0.7394736557949931,0.18781827834962625,-3.9371762018734566,8.24460694888855e-5,3.6237266009658136e-4
WBGene00019819,3021.070990222395,2.17340343509353,0.5208503344820704,4.1727983860368365,3.008811715657334e-5,1.4816405737253326e-4
WBGene00019824,885.6950172980464,-1.2669229823154768,0.30844386654907463,-4.10746693228184,4.0002202630227214e-5,1.9149077691821916e-4
WBGene00019825,282.8560475408069,0.28834278285588194,0.3882526736898496,0.7426678614098113,0.45768279200414114,0.567245557543927
WBGene00001071,1125.1497059182168,1.5514794336645075,0.8337841116543256,1.8607687673325772,0.06277683789049698,0.11734971372062744
WBGene00020647,1243.763561912482,-0.6682355519327735,0.19424712298114646,-3.4401310128934686,5.814326578996889e-4,0.002071146662803453
WBGene00003932,3073.69091219956,-1.0290918642238955,0.3230177384091673,-3.185867962831015,0.0014432044694272029,0.004622278821499469
WBGene00020651,286.2495766506054,1.4936162021240933,0.508852865993937,2.9352614516705695,0.0033326675049266986,0.009666946737793041
WBGene00020650,15.968890529882746,1.0186860805252986,0.8371887426631377,1.2167938107777336,0.22368267546424514,0.32327196435524697
WBGene00020649,725.4669574581351,2.7361740878724206,0.4994713679655675,5.478140016348338,4.298199659668951e-8,3.996302302620774e-7
WBGene00206487,671.5806642773406,0.3602729955173067,0.36707189314978783,0.981478021719013,0.32635706747455867,0.4370079206131681
WBGene00045177,71.35943557991862,1.737454175770718,0.8547497920551218,2.032704999662254,0.04208233588235768,0.08445664737022061
WBGene00020648,429.78261574437283,2.7980905449338986,0.65212964493316,4.2906967451551585,1.7811340505902577e-5,9.326622148917139e-5
WBGene00019298,9065.31483534809,4.916479612838413,0.5056478446418607,9.72312977289688,2.402801511033579e-22,1.3500632950483635e-20
WBGene00019300,492.8080147141189,0.4439469489229381,0.5730581966209937,0.7746978431521389,0.43851822579849004,0.5491585574418676
WBGene00019299,56.85846098345479,-0.9362554272920028,0.7011650234576035,-1.3352854120918858,0.18178295127408498,0.27460828809489435
WBGene00001099,3906.3988444342076,6.2073579929198015,0.4358494882707879,14.241976094883578,5.0284757649227506e-46,5.610342246292384e-43
WBGene00017578,344.5979404422696,5.557986617352317,0.5608421457477983,9.910073020531618,3.7637099908578204e-23,2.2875155664279827e-21
WBGene00000675,153.6113824681116,0.9946445919862688,1.0447428581396547,0.9520472757836368,0.34107300638426913,0.45248516729423166
WBGene00017577,97.41667228113882,-0.23805186798755681,1.2226389656351457,-0.19470332181331373,0.845625211251553,0.8999567895175621
WBGene00017574,542.1948884590552,5.03347012215831,0.4549168375936817,11.064594022905911,1.8630458783712948e-28,1.9400517746773085e-26
WBGene00017576,696.1171887824537,0.5921124928908454,0.6082954950201586,0.9733961499603464,0.3303564516636628,0.4411177564990326
WBGene00022048,25246.710495151132,-1.0625066892726804,0.3019782398469869,-3.5184875897384367,4.340141151455234e-4,0.0015970083577321733
WBGene00004981,2023.7162077403736,1.6766390944554277,0.22707879912588638,7.383512247332011,1.5416747829410853e-13,3.2150814565473633e-12
WBGene00004493,35425.59140367,-0.501469397937947,0.20432771445776154,-2.4542407243615028,0.014118243484895456,0.03383237505125776
WBGene00044789,1527.9788078277836,-0.4614687387695811,0.26053436023929305,-1.7712394570364378,0.07652089045015847,0.13746001778937078
WBGene00020300,311.0385057445349,-1.7293543277719272,0.27419966232761617,-6.306916329115239,2.8464960789847943e-10,3.8165037556860504e-9
WBGene00001338,836.4040167395094,-0.9813925479155793,0.21970942137654467,-4.466774987466919,7.940757280093739e-6,4.4988983937273926e-5
WBGene00020298,1559.0154578504075,-0.7469188708518827,0.16462155954720598,-4.53718743101629,5.700943577210554e-6,3.356529916171461e-5
WBGene00045249,181.25272361135103,-0.5862411579368944,0.4126835521102523,-1.4205585731225714,0.15544512911474279,0.2424174237991496
WBGene00020297,30439.695073551848,-0.4652478694908431,0.37845016975035334,-1.2293504050949333,0.21894045638785947,0.31777085381698245
WBGene00020296,1269.5646342510768,-1.1899461166275291,0.2450276620496927,-4.856374609598988,1.1955442820393774e-6,8.288836752240973e-6
WBGene00001666,136.88946554097046,-1.3897799207331916,0.40303899100803753,-3.448251786402165,5.642277964823801e-4,0.002016759309165853
WBGene00002187,2494.4074104959122,1.6165709417023788,0.22138587809336213,7.30205086080804,2.834140872107549e-13,5.690138871763485e-12
WBGene00020299,275.4892150084528,0.6274087460207959,0.22868317701066096,2.7435719331096524,0.006077473128555849,0.01631101894639903
WBGene00001332,791.1293045730432,-1.3074888767043522,0.2125523247527301,-6.151374153283912,7.681446487440453e-10,9.660563134768106e-9
WBGene00000913,1883.5821433945564,-0.9844204272528171,0.23551640265357845,-4.179838075655406,2.9171673807283026e-5,1.4419669141448128e-4
WBGene00022046,7393.496559256032,-1.5058603080773223,0.36024347056262135,-4.180118256482202,2.9135753943524208e-5,1.4411034724441045e-4
