WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00021852,6452.52471000049,6.577669391879215,0.5188478558951973,1.467240784194001e-37,8.917626867358091e-36
WBGene00021850,323.02834965806255,0.36422235939065156,0.5264418883896734,0.4391657213463747,0.5214967741698626
WBGene00004314,1754.3801226225883,-0.5201295862680264,0.20639753707154557,0.010413650264876263,0.02272656977684214
WBGene00021849,2793.1294645245675,0.2937655821165947,0.21344420508015552,0.16136073688354818,0.2260903041012758
WBGene00000464,3856.034141761639,-1.0655009098752883,0.22920867755472227,2.043094636777856e-6,1.2335963752017827e-5
WBGene00001410,1636.4730335717456,-1.6423862188086096,0.49516784798164915,2.157823980550755e-4,8.05959124251621e-4
WBGene00021848,27.18207134878981,-1.4516401120299443,0.763187260884303,0.015904946593246132,0.03247095357293225
WBGene00021853,23.80582672123419,-0.9749800357306958,0.683051617490711,0.08328967939458426,0.13039839552404592
WBGene00021855,1196.9960711615684,0.2242966788052682,0.2856828862255537,0.41782544075322164,0.500719231428154
WBGene00021854,1624.6624059018122,-0.14911435541510976,0.26368251987223856,0.5613781102126096,0.6370768731125372
WBGene00022197,298.6367729916194,1.3885571039361275,0.29828530002554804,1.3113004583582632e-6,8.209424112046522e-6
WBGene00000160,5284.240675059001,-0.22173072242080746,0.19440344030830375,0.24722215006228493,0.3235106519040024
WBGene00022196,1615.0647139863108,3.800056416783493,0.4773357410831856,3.5241241784463135e-17,6.672341777858354e-16
WBGene00007019,1004.3198104151685,-0.7441308760249257,0.1632334381692774,4.0978947287227805e-6,2.338659688076355e-5
WBGene00022198,255.39367906414648,-0.9550305864195687,0.4913479846668728,0.031854710700232505,0.058290836590631646
WBGene00022195,1262.2469257089983,-0.35149969322972474,0.22056848356930783,0.10445710782581469,0.15737200927900113
WBGene00022194,699.7657190657669,-1.759197213075639,0.46986559201400463,3.4524846008286345e-5,1.603085893726019e-4
WBGene00022193,923.9580083658259,-1.0255001862717423,0.2292770265852177,4.901669019602349e-6,2.752123295693339e-5
WBGene00022192,1492.057964051961,-0.6717458057326128,0.1429043336974373,2.1581640913869854e-6,1.2965585810563351e-5
WBGene00022191,108.85148446659056,-1.5346281459500686,0.6613937238111753,0.005269851724571136,0.012734387985427156
WBGene00019212,707.4843225890265,-0.47205867423842957,0.45635746807399175,0.2610529778442826,0.33870317417789636
WBGene00002915,10488.768720455546,0.38549212875252886,0.43977225697825456,0.34394415207186124,0.4270594320637896
WBGene00003941,1484.4588485667955,5.176788940052493,0.3363878139497373,3.513803967824073e-54,5.965828041023046e-52
WBGene00022165,65.71976604281078,-1.269556116573154,0.5091135122101571,0.005389257700947231,0.013000803905605521
WBGene00022174,693.8817932252641,-0.28963657631837575,0.22935577369724924,0.19755866043889084,0.26798665011337164
WBGene00022173,1250.4503587878512,-1.058938271435679,0.2727775549662504,6.289127034555401e-5,2.713706195573353e-4
WBGene00022175,406.78476451295927,-1.0546600145144727,0.47377052725572066,0.01457995871691265,0.030184089484184964
WBGene00022176,1638.282053536578,-0.1835514651803916,0.3052615843171454,0.5330787287840685,0.6109090054003778
WBGene00022172,124.96534464988085,-2.1733825772365307,0.4626582241439564,1.881221501561041e-7,1.3699151447265017e-6
WBGene00022177,21.194822495229708,-0.6261776098431063,0.5934998401575731,0.2228753520235337,0.2968048674909751
WBGene00022178,2486.2245548929045,4.722669950119064,0.4410759994242437,1.0303905647253013e-27,3.6914450965617445e-26
WBGene00022179,135.54898471410573,6.447781840757492,0.7007596712786255,6.241161412770428e-21,1.5256172342327712e-19
WBGene00022180,2855.3902726012034,-1.7639274155620281,0.48267679808145403,4.833421725848465e-5,2.151300466800118e-4
WBGene00022181,750.9459185079614,3.2004949386757024,0.6309617965557627,5.3446931231311205e-9,4.919511289529057e-8
WBGene00022182,2391.6122765274763,-1.0741588427979596,0.21574148509363078,3.8908516240544685e-7,2.691545720448662e-6
WBGene00002244,5922.861803316131,-0.35481234367743375,0.25546811395340796,0.15438560905311116,0.21778228243561787
