WBGeneID	embryo_GFPplus_rep1	embryo_GFPplus_rep2	embryo_GFPplus_rep3	L1_GFPplus_rep1	L1_GFPplus_rep3	L3_GFPplus_rep1	L3_GFPplus_rep2	L3_GFPplus_rep3
WBGene00021741	3.644568138372863	4.950501820804836	5.834452087210537	4.2100304498710965	4.573336961276485	4.695580361757298	5.086931638684773	6.5242752929616215
WBGene00021740	5.133794800234197	6.581251682918797	5.86755664802409	10.28644698430349	10.124456179937965	10.0799950832708	9.766348202372686	9.117996168113262
WBGene00021072	1.2440086017784875	2.268718785652746	1.2292691660332151	7.7488383850447775	6.4137672502751695	6.203199000189498	5.500619603774797	7.284043767917215
WBGene00000785	6.818973459217281	6.850283951512388	6.946412804814682	12.431854565654739	14.071653244680064	13.169321960098197	14.815787781848371	14.315584631391536
WBGene00021070	1.745256628964647	3.3044722255296977	1.7277371352986202	6.415786703449289	8.875962690694566	7.606291216059875	8.356517641137327	7.794306851264981
WBGene00020663	4.598526631109551	6.051665095711467	6.44381967813532	7.122895231298158	7.479063138929584	7.714714210491124	6.955039298007432	4.081129484179096
WBGene00000552	13.586926578449207	13.607788416115874	13.480846066607675	14.611656522319404	14.104093373330416	14.247928565403843	14.301907997018768	14.561405957027558
WBGene00020664	3.123913134747418	1.8531335922838916	2.6785745333072146	4.996636193242319	4.957723764804239	4.327403904801298	3.654412732330586	2.09956093029403
WBGene00004230	4.637505812263372	4.876239878549271	3.4685564904073276	4.296362868836704	7.218900478448563	8.769445444327554	9.87160873650391	9.338024452946348
WBGene00020662	7.833139030939567	6.404584826930796	6.433508136015896	14.589007095031342	14.508200359268773	13.418279205623419	13.80967522168819	13.582509030359216
WBGene00017764	1.7827267447641213	2.427440405938015	1.7725644583843834	6.142434074030394	6.287089228391915	5.804939707678707	6.3058686287121555	5.8321742114535535
WBGene00021738	9.635343904405316	9.645415814958389	9.512529452934738	9.202555059980218	9.26122589011924	9.115127812204937	9.233286929283679	9.086006695298137
WBGene00021736	9.844642597499766	10.124642489821941	10.50133346973115	9.763667661951484	9.183037051921357	9.032294140261987	9.26821029372456	9.238271825126734
WBGene00195169	4.374847681578067	3.4510415088664512	4.1399060601083875	3.109445112587144	5.318031945398825	3.7420803679534695	3.263343119200674	3.4225445664040914
WBGene00021739	6.3900559808077135	7.984401783116091	7.984893094459639	7.427656037490831	7.985618875022562	7.206266251390899	7.446893039751864	7.873459070189749
WBGene00021735	10.476986368878626	10.266093175170894	10.438330012678739	10.389131274166191	10.498617950380902	9.69192465574812	9.843475129580861	9.855122388019533
WBGene00235315	6.461021025763261	5.692913994401185	6.235985712727699	8.330155212683984	8.100044504405123	6.93098018494675	7.552780540932047	7.590863976238094
WBGene00016539	11.577478048680513	10.796319645895672	10.432735661727815	9.334482601330512	9.954895677028741	10.934176005184199	10.388472610929798	10.142382375582859
WBGene00016538	2.5058017238998405	4.668597872544338	3.713990153960167	4.461747071693065	5.521080959656428	6.017067925333625	5.544365817283005	5.369793146899142
WBGene00004266	13.263281671281426	13.3429445392801	13.407566134169231	13.807651271987197	13.602518942750716	13.545924956532472	13.760685731510117	13.783372515369296
WBGene00016540	8.511304344174539	8.49738395991705	8.37958702617713	8.843649372595644	8.187695136585662	8.264211009005956	8.126566999940081	8.537278647422317
WBGene00022288	6.817586019575189	6.071602460954659	5.743355099159939	6.4065540790066695	5.228151080788909	5.326142703034415	4.5762047112261515	5.29660495230975
WBGene00004053	14.058718778448254	12.42234287883999	12.327719084752866	15.53349488370385	14.989668787355132	13.68619114408914	13.068844472449864	12.844510130379684
WBGene00001171	6.594354513639681	8.096825510116734	5.941023329578748	8.692168546377392	8.432628766367962	9.123744357249317	7.647646772864602	8.478103050550994
WBGene00017502	1.9483327698969335	1.8794183857487905	1.9425656457497995	3.911284473726491	4.297891153963691	4.3205163917286	2.5987398336946637	3.0934602418973896
WBGene00044774	3.133608395967217	5.434871189319172	3.9933808518082987	5.562465818747014	5.844672424636667	7.815591315883259	7.086918844917265	7.124080526320141
WBGene00022285	4.8763701897060265	6.464625999676127	5.18887344559096	4.11812511402644	6.393233350335988	7.016237437530668	8.677978477204858	7.260697185570147
WBGene00022284	7.145971265370947	6.783585188228068	5.91265664563132	7.65836523671713	8.121983509584018	8.837552581215071	8.033019488496084	7.891836634755605
WBGene00004923	6.403211775955468	7.881290097792286	7.932029816450142	7.653286635929615	8.294076174925683	9.603736297926918	8.494338561192992	8.852597851807284
WBGene00022286	12.7355619040345	12.823871563094361	12.653660922707251	12.822047783862148	12.57635400426344	11.391374388263563	11.375398567085915	11.394197011485272
WBGene00022287	3.388026049616733	5.91580200431337	5.035508186262023	5.501147526859404	5.746665558605317	11.097071911215208	9.904725494527753	8.86038637122361
WBGene00004925	5.6250179683048085	5.972605722754308	5.142833490562014	9.195665411790399	9.265187432137	9.850925478430423	8.549443506570897	8.221077698252026
WBGene00020017	6.8313036324862875	7.011170720063071	5.987691381721855	5.063222432018268	4.259239123401608	10.91354389537006	10.590546276372663	8.703142193982046
WBGene00001578	11.492271169679235	11.503246453196834	11.964502066360716	11.254589967869105	10.512625039178728	10.346719801249469	10.18293914366734	9.95859084688596
WBGene00019979	2.8486556080163306	3.8236110047895493	3.1853051292979417	5.655942535490439	5.460175504814207	7.313911386951617	9.481272307389794	9.137777447943002
