WBGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00021406,92.10707195964221,0.1557664542441045,0.9001245180637636,0,0.8258540283896239,1
WBGene00021407,11.413559643888833,0.16642737027513865,1.3795130908158437,0,0.727161722858364,1
WBGene00021408,8.461642392294273,5.053964057730258,1.7407459276986672,2.3288660299149764,0.009933082020077554,NA
WBGene00021404,7.757732764978818,2.378151352539295,1.783239161383179,0.772835961874191,0.21980973376832524,NA
WBGene00001492,580.0155711032625,1.3387397580607114,0.3369031577863919,1.0054514189964465,0.1573397655486949,0.8041285248279477
WBGene00021403,7.0930877046047875,-0.8154734486899966,1.6469428414445872,0,0.8648407452138992,NA
WBGene00015246,12.684867814901475,1.5977687495964172,1.3579141877065815,0.44021099050891077,0.3298921501845706,1
WBGene00006599,3426.1153532411895,1.5679192201396381,0.2482438941242856,2.2877469842432623,0.01107612991819981,0.0934727724281358
WBGene00015247,41.51510834248299,0.2773501293067976,0.7121163202458589,0,0.8448974811691865,1
WBGene00017928,1142.554130450473,-0.8186702443682908,0.24224384374717486,0,0.9999999999999699,1
WBGene00017929,2304.2396073930818,-0.4371304717268904,0.17744038503200268,0,0.9999999999999998,1
WBGene00017926,5497.452510393908,0.23840800137009846,0.20835024761964022,0,0.9998715817359273,1
WBGene00000897,1630.2785729310135,1.0502556106937586,0.1626906143006518,0.3089029499937002,0.37869767635668383,1
WBGene00000674,2167.4979659991136,-0.9293141243958494,0.4459880807077316,0,0.9999924055872587,1
WBGene00021400,214.174816570658,1.3735687517585247,0.5388342131411049,0.6932907054673195,0.24406356736740253,1
WBGene00021397,148.58932554825495,5.3653684869976255,0.7186155114966071,6.074692818564683,6.211264398655739e-10,1.680882275516077e-8
WBGene00021396,535.0388397282131,1.6565235085166352,0.5364958728286686,1.223725179944297,0.11052795874952398,0.6251686647586627
WBGene00006561,1228.4960204351312,0.27558930580604435,0.32129005023268026,0,0.9879237234226635,1
WBGene00021395,852.3471668629154,-0.5101577165355496,0.3710122927199938,0,0.9999765308472416,1
WBGene00021402,402.0370752600559,0.2538364929432241,0.22234133108918724,0,0.9996045171247243,1
WBGene00000815,1411.7067951267245,-0.8011838534949787,0.1854717473543298,0,1,1
WBGene00044736,168.21272467661132,0.8111447319611795,0.3509498346730634,0,0.7047550048499018,1
WBGene00195063,539.3494232816845,-0.6070998157680078,0.27913363728124785,0,0.9999999957304656,1
WBGene00021394,1153.5719732587327,0.5135330611397265,0.1911890284742471,0,0.9945271744181717,1
WBGene00021401,665.5287253768973,-0.5998772145318925,0.1915962463369367,0,1,1
WBGene00019821,1575.915085989357,-1.1744523625716006,0.19532189466298336,0,1,1
WBGene00019822,1392.8097785562352,-1.4208888062746872,0.18498753280658883,0,1,1
WBGene00019823,1429.0560411985477,-0.5006344389801435,0.17406964614653903,0,1,1
WBGene00019820,1391.0597256009376,-0.7394736557949931,0.18781827834962625,0,1,1
WBGene00019819,3021.070990222395,2.17340343509353,0.5208503344820704,2.252861057025822,0.012133955484072978,0.10189462508198782
WBGene00019824,885.6950172980464,-1.2669229823154768,0.30844386654907463,0,0.9999999999999005,1
WBGene00019825,282.8560475408069,0.28834278285588194,0.3882526736898496,0,0.9665968119451318,1
WBGene00001071,1125.1497059182168,1.5514794336645075,0.8337841116543256,0.6614175371731508,0.2541722911545154,1
WBGene00020647,1243.763561912482,-0.6682355519327735,0.19424712298114646,0,1,1
WBGene00003932,3073.69091219956,-1.0290918642238955,0.3230177384091673,0,0.9999999998325257,1
WBGene00020651,286.2495766506054,1.4936162021240933,0.508852865993937,0.9700568378639628,0.16600908088661565,0.8361595172444235
WBGene00020650,15.968890529882746,1.0186860805252986,0.8371887426631377,0.022320033193300365,0.4910963343424864,1
WBGene00020649,725.4669574581351,2.7361740878724206,0.4994713679655675,3.4760232502298485,2.544540821976397e-4,0.0030548652415474708
WBGene00206487,671.5806642773406,0.3602729955173067,0.36707189314978783,0,0.9593143196823073,1
WBGene00045177,71.35943557991862,1.737454175770718,0.8547497920551218,0.8627719861710835,0.19413142220044644,0.9266160778573506
WBGene00020648,429.78261574437283,2.7980905449338986,0.65212964493316,2.7572593255106415,0.002914405227954506,0.02798742625490857
WBGene00019298,9065.31483534809,4.916479612838413,0.5056478446418607,7.745468816568118,4.761491129872583e-15,2.7836549479487924e-13
WBGene00019300,492.8080147141189,0.4439469489229381,0.5730581966209937,0,0.8340578951260511,1
WBGene00019299,56.85846098345479,-0.9362554272920028,0.7011650234576035,0,0.9971230260923273,1
WBGene00001099,3906.3988444342076,6.2073579929198015,0.4358494882707879,11.947606072866453,3.341120855677168e-33,5.117594814640718e-30
WBGene00017578,344.5979404422696,5.557986617352317,0.5608421457477983,8.127040116207619,2.1994991308782473e-16,1.5313512812573687e-14
WBGene00000675,153.6113824681116,0.9946445919862688,1.0447428581396547,0,0.5020449906044129,1
WBGene00017577,97.41667228113882,-0.23805186798755681,1.2226389656351457,0,0.8443758652594393,1
WBGene00017574,542.1948884590552,5.03347012215831,0.4549168375936817,8.86639004942896,3.777773840032567e-19,3.857610793851922e-17
WBGene00017576,696.1171887824537,0.5921124928908454,0.6082954950201586,0,0.7487437396436372,1
WBGene00022048,25246.710495151132,-1.0625066892726804,0.3019782398469869,0,0.9999999999957538,1
WBGene00004981,2023.7162077403736,1.6766390944554277,0.22707879912588638,2.979754592062631,0.0014423969735543815,0.014787948088308208
WBGene00004493,35425.59140367,-0.501469397937947,0.20432771445776154,0,0.9999999999998996,1
WBGene00044789,1527.9788078277836,-0.4614687387695811,0.26053436023929305,0,0.9999999898546803,1
WBGene00020300,311.0385057445349,-1.7293543277719272,0.27419966232761617,0,1,1
WBGene00001338,836.4040167395094,-0.9813925479155793,0.21970942137654467,0,1,1
WBGene00020298,1559.0154578504075,-0.7469188708518827,0.16462155954720598,0,1,1
WBGene00045249,181.25272361135103,-0.5862411579368944,0.4126835521102523,0,0.9999394090476851,1
WBGene00020297,30439.695073551848,-0.4652478694908431,0.37845016975035334,0,0.9999459619134297,1
WBGene00020296,1269.5646342510768,-1.1899461166275291,0.2450276620496927,0,1,1
WBGene00001666,136.88946554097046,-1.3897799207331916,0.40303899100803753,0,0.999999998479794,1
WBGene00002187,2494.4074104959122,1.6165709417023788,0.22138587809336213,2.7850509120656763,0.002675965952213907,0.025974506013979982
WBGene00020299,275.4892150084528,0.6274087460207959,0.22868317701066096,0,0.9483741976942032,1
WBGene00001332,791.1293045730432,-1.3074888767043522,0.2125523247527301,0,1,1
WBGene00000913,1883.5821433945564,-0.9844204272528171,0.23551640265357845,0,1,1
